GPA,SAT,Age,Gender,EssayScore,InterviewScore,ExtracurricularScore,RecommendationScore,LegacyStatus,FinancialAid,FirstGeneration,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Black_or_African_American,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_White,Ethnicity_Hispanic_or_Latino,Admitted
3.6,1077,20,0,8,5,5,6,0,0,0,0,0,0,1,0,0,1
3.74,1119,17,0,9,7,10,6,0,0,1,0,0,1,0,0,0,1
2.72,1358,18,0,6,5,5,10,0,1,0,1,0,0,0,0,0,1
3.11,957,17,0,8,5,8,4,0,1,0,0,0,0,0,0,1,0
3.04,1021,19,1,6,5,6,5,0,1,1,0,0,0,0,0,1,0
3.41,1240,17,1,7,5,7,9,1,3,0,1,0,0,0,0,0,1
2.93,1278,19,1,7,7,7,9,0,0,0,1,0,0,0,0,0,1
3.67,1189,18,1,7,6,6,6,0,0,0,0,1,0,0,0,0,1
3.24,1194,17,1,6,9,6,5,0,0,1,1,0,0,0,0,0,0
2.0,1390,19,1,7,4,4,5,0,1,0,0,0,0,0,1,0,0
3.42,1295,18,0,5,9,4,4,1,0,0,0,1,0,0,0,0,1
3.7,1275,17,0,7,7,7,10,0,2,0,0,0,0,0,1,0,1
2.62,1316,17,1,5,9,5,6,0,3,0,0,0,0,0,1,0,0
3.4,1154,18,1,5,9,5,7,0,0,0,0,0,0,0,1,0,1
4.0,1525,17,0,5,6,10,7,0,3,0,0,0,0,0,0,1,1
3.26,853,17,1,6,4,10,9,0,0,0,1,0,0,0,0,0,0
3.77,1418,17,0,5,6,8,6,0,1,1,0,0,0,1,0,0,1
2.98,1335,18,1,7,3,8,6,0,2,1,1,0,0,0,0,0,0
3.19,1237,18,0,7,8,5,8,0,1,1,0,0,0,1,0,0,1
3.1,1212,17,0,9,7,4,3,0,2,1,0,0,0,0,0,1,1
3.01,1176,23,1,6,5,6,9,0,1,0,1,0,0,0,0,0,0
3.13,1365,20,1,7,6,7,10,0,3,1,0,0,1,0,0,0,1
2.38,1194,17,1,10,4,8,7,1,2,1,1,0,0,0,0,0,0
3.03,1090,17,1,6,6,3,5,0,0,0,0,0,0,0,1,0,0
3.87,1335,22,1,6,5,10,8,0,3,0,0,0,0,1,0,0,1
2.72,1437,18,1,9,6,7,6,0,3,0,0,1,0,0,0,0,1
2.67,910,18,0,5,7,3,7,0,1,0,1,0,0,0,0,0,0
3.23,1553,18,1,9,8,7,7,1,1,0,0,0,1,0,0,0,1
3.26,1044,19,0,6,7,5,5,0,2,0,0,1,0,0,0,0,1
3.39,1055,17,0,5,6,5,7,0,2,1,0,0,0,0,0,1,0
3.14,1013,19,1,8,7,4,4,0,0,1,0,1,0,0,0,0,0
3.24,1200,19,0,6,7,6,2,0,1,0,0,0,0,0,1,0,1
3.02,1008,18,0,10,7,10,7,0,3,0,0,0,0,0,1,0,1
2.56,1026,20,0,7,4,7,9,0,0,0,0,0,1,0,0,0,0
3.16,1096,17,1,7,4,8,5,0,2,1,0,0,0,0,1,0,0
3.56,1220,18,1,5,7,8,5,0,1,0,0,0,0,1,0,0,1
3.46,1235,18,0,6,7,6,8,0,0,1,0,0,1,0,0,0,1
2.33,1386,18,0,6,5,4,6,0,0,0,0,0,0,1,0,0,0
3.33,1382,17,0,9,9,3,5,0,2,0,0,0,0,1,0,0,1
2.75,1353,18,1,7,10,6,7,0,0,1,0,0,0,0,0,1,1
3.9,1160,17,0,8,10,9,7,0,0,0,0,0,0,1,0,0,1
3.36,923,17,0,7,6,8,4,1,1,1,1,0,0,0,0,0,0
3.65,920,17,1,6,6,7,6,0,1,0,0,1,0,0,0,0,1
3.21,1352,19,1,7,8,7,7,1,0,1,0,0,0,0,1,0,1
3.17,1326,17,1,10,8,6,5,0,1,0,0,0,0,1,0,0,1
3.95,1107,18,1,4,4,6,8,0,1,0,1,0,0,0,0,0,1
3.69,983,17,0,7,6,5,7,0,0,0,1,0,0,0,0,0,1
3.26,1042,17,0,9,8,4,6,0,1,0,0,0,1,0,0,0,1
3.1,1226,18,1,5,5,10,7,0,1,0,0,0,0,0,1,0,0
2.35,1226,17,0,8,5,7,6,0,0,1,0,0,0,1,0,0,0
3.36,1356,18,0,8,5,6,6,0,2,1,0,0,1,0,0,0,1
3.14,1132,18,1,4,6,10,6,0,1,0,0,0,0,1,0,0,0
3.48,1163,23,0,9,3,10,3,0,0,0,0,0,0,0,0,1,1
3.63,1368,23,1,5,8,10,7,0,0,1,0,0,0,0,1,0,1
3.82,881,18,0,7,5,6,7,0,1,0,0,0,0,1,0,0,1
3.37,1247,19,0,9,7,7,10,0,0,1,0,0,1,0,0,0,1
2.68,1149,17,1,9,7,8,7,0,0,1,0,1,0,0,0,0,1
2.13,1306,18,0,3,4,10,5,1,0,1,0,0,0,1,0,0,0
2.79,1276,19,1,10,3,7,3,0,1,0,1,0,0,0,0,0,0
3.87,1095,17,0,9,7,5,4,0,0,1,0,0,1,0,0,0,1
4.0,1123,17,1,9,6,5,6,1,2,0,0,1,0,0,0,0,1
3.08,854,17,1,7,7,9,6,0,1,0,0,0,0,1,0,0,0
2.47,1312,18,1,6,8,8,6,0,2,0,0,0,0,0,0,1,0
2.88,1235,18,0,4,2,6,6,1,1,0,0,0,0,0,1,0,0
3.77,1409,18,1,3,6,6,6,1,1,0,0,0,0,0,1,0,1
2.9,1140,18,0,8,9,6,6,0,2,1,0,0,0,0,0,1,1
3.49,1337,18,0,9,9,9,7,0,1,0,0,1,0,0,0,0,1
3.28,1039,19,0,6,3,5,5,0,0,0,0,0,0,0,0,1,0
3.56,800,17,0,6,9,4,4,0,1,1,0,0,0,0,0,1,0
4.0,1185,19,0,7,4,10,6,0,2,1,0,0,0,0,0,1,1
3.49,1114,18,1,5,8,7,7,1,1,0,0,0,0,0,1,0,1
3.27,1042,19,0,7,5,6,4,0,0,1,0,0,0,0,0,1,0
4.0,1334,19,0,5,8,8,5,1,0,1,0,0,1,0,0,0,1
3.37,1381,18,0,8,6,5,6,0,1,0,0,0,1,0,0,0,1
2.8,1215,17,0,9,4,8,6,0,0,1,0,0,1,0,0,0,1
3.54,1172,18,0,8,5,6,8,1,3,0,1,0,0,0,0,0,1
3.42,1209,23,1,6,8,9,8,0,1,1,0,0,0,1,0,0,1
3.05,1102,18,1,8,6,3,7,0,0,0,0,0,0,0,1,0,0
2.94,1284,17,0,7,4,7,9,0,0,0,0,0,0,1,0,0,1
3.05,969,17,1,8,4,6,6,0,0,0,0,0,0,0,0,1,0
2.93,1039,25,1,5,5,5,8,0,0,0,1,0,0,0,0,0,0
3.07,1081,17,0,5,5,8,5,0,2,0,1,0,0,0,0,0,0
2.78,1281,17,0,5,8,6,7,0,2,1,0,0,0,1,0,0,1
3.39,1154,18,0,6,6,7,8,0,3,0,0,0,0,0,0,1,1
3.36,1404,23,0,8,6,9,7,0,2,0,0,0,0,1,0,0,1
3.37,1320,18,1,5,6,8,5,0,1,0,0,0,1,0,0,0,1
3.17,1079,18,1,2,8,4,3,0,3,1,0,0,0,1,0,0,0
3.11,1295,18,0,6,8,5,8,0,3,1,0,0,0,0,0,1,1
3.92,1138,17,0,4,5,7,6,0,2,1,0,0,0,0,0,1,1
3.23,1270,20,1,5,6,8,6,0,2,1,0,0,0,0,0,1,1
3.83,1327,18,1,10,8,6,10,0,1,0,0,0,0,1,0,0,1
2.7,1367,18,0,5,5,7,5,0,0,1,0,0,0,0,0,1,0
3.49,1230,20,1,8,5,7,8,0,1,0,1,0,0,0,0,0,1
2.83,1440,23,1,6,8,7,5,0,1,1,0,0,0,0,1,0,1
2.92,1266,18,1,7,5,4,6,0,1,0,0,0,0,0,1,0,0
2.99,1220,17,1,5,7,4,4,0,2,1,0,1,0,0,0,0,0
2.96,1154,19,1,9,3,2,5,1,2,0,0,0,0,1,0,0,0
2.97,1105,18,1,7,8,7,7,1,1,0,0,0,0,1,0,0,0
3.81,1262,22,0,7,6,4,9,0,0,0,0,0,0,0,1,0,1
3.22,1215,22,1,7,7,10,7,0,0,0,0,0,0,1,0,0,1
3.31,1239,17,1,9,9,8,7,1,0,0,0,0,0,0,0,1,1
2.97,1272,23,0,8,6,4,10,0,0,0,0,1,0,0,0,0,1
3.63,1238,18,1,7,3,9,8,0,1,1,0,0,0,0,1,0,1
3.38,1501,18,1,8,6,9,5,0,0,0,0,0,1,0,0,0,1
3.05,1120,17,1,3,9,9,3,1,0,0,1,0,0,0,0,0,0
2.41,1264,20,1,7,7,5,7,0,1,1,1,0,0,0,0,0,0
3.31,1165,18,0,6,4,8,4,0,2,0,0,0,0,0,0,1,1
3.49,830,18,1,9,6,9,4,0,0,1,0,0,0,0,1,0,0
2.71,1170,21,1,5,7,10,7,1,2,0,0,0,0,0,0,1,0
3.05,1059,18,1,7,6,3,9,0,0,0,0,1,0,0,0,0,0
3.47,1189,18,1,10,6,6,6,0,0,0,0,0,0,0,1,0,1
2.41,1196,20,1,6,5,5,4,0,1,0,0,0,0,1,0,0,0
2.88,1257,19,1,4,5,10,6,0,3,1,0,1,0,0,0,0,1
3.39,1120,22,0,10,7,7,6,0,1,0,0,0,0,0,1,0,1
3.75,1139,22,0,5,7,8,7,0,1,1,0,1,0,0,0,0,1
4.0,1305,18,1,4,6,7,4,0,2,0,0,0,0,0,0,1,1
4.0,1078,18,1,4,6,7,5,0,2,1,0,0,0,0,0,1,1
3.27,924,17,0,8,8,5,9,0,0,1,0,0,0,0,1,0,1
2.96,1223,18,0,9,6,6,8,0,2,0,0,0,1,0,0,0,1
3.66,1360,18,0,10,7,7,9,0,3,1,0,0,0,1,0,0,1
2.93,1303,19,1,7,8,5,3,0,2,0,0,1,0,0,0,0,1
2.82,1226,17,1,5,4,5,5,0,2,0,1,0,0,0,0,0,0
3.05,1387,17,1,5,7,6,8,0,1,1,0,0,0,0,0,1,1
2.98,1362,17,1,7,1,5,8,0,0,0,0,0,1,0,0,0,0
3.41,1150,17,0,6,6,7,7,0,1,0,0,0,0,0,1,0,1
2.9,1237,18,0,9,8,6,6,0,1,0,0,1,0,0,0,0,1
3.24,1243,17,0,4,7,5,5,0,2,1,0,0,0,1,0,0,1
4.0,1186,17,1,4,8,5,7,0,3,1,0,0,0,0,0,1,1
3.26,1370,17,0,6,7,7,6,1,2,1,0,0,0,0,0,1,1
3.96,1177,19,1,7,5,8,8,0,3,0,0,0,1,0,0,0,1
3.8,1124,19,0,6,3,8,7,0,0,1,0,0,0,0,1,0,1
3.5,811,17,0,5,7,3,5,0,2,1,0,1,0,0,0,0,0
3.02,1080,19,0,9,7,8,8,0,0,0,0,0,0,0,1,0,1
3.72,1002,18,1,7,3,8,9,0,0,0,0,0,0,0,0,1,1
3.08,1193,17,0,5,7,8,9,0,1,1,0,0,0,0,0,1,1
3.2,1011,18,1,5,7,9,8,1,1,1,0,1,0,0,0,0,1
3.37,1291,17,0,8,6,5,8,0,3,0,0,0,0,0,1,0,1
3.2,1366,19,1,4,7,6,4,0,1,1,0,0,0,0,1,0,0
2.84,1195,17,1,8,6,10,5,0,3,0,0,0,1,0,0,0,0
2.44,1052,23,0,6,6,10,6,0,0,1,0,1,0,0,0,0,0
3.68,1242,17,0,7,4,6,8,0,2,0,0,1,0,0,0,0,1
3.49,1484,18,1,7,7,8,5,0,2,0,0,0,1,0,0,0,1
2.34,1437,21,0,4,4,8,6,0,2,0,0,0,0,1,0,0,0
2.83,989,17,1,5,5,10,8,0,0,1,0,0,0,0,1,0,0
3.29,983,18,0,9,7,7,7,0,2,0,0,0,1,0,0,0,1
3.42,945,18,0,10,6,4,7,0,1,1,0,0,1,0,0,0,1
2.44,1029,18,0,3,10,6,5,1,2,0,0,1,0,0,0,0,0
3.16,1237,17,0,9,8,10,6,0,1,1,0,0,0,1,0,0,1
3.47,1116,17,1,7,8,4,6,0,0,0,0,0,0,1,0,0,0
3.02,1074,18,0,10,8,7,6,0,0,0,0,0,0,0,1,0,1
3.33,1355,18,0,5,6,10,6,0,0,0,1,0,0,0,0,0,1
2.96,1279,18,1,8,5,5,5,0,3,0,0,0,0,0,1,0,0
3.65,944,17,1,6,4,1,7,0,1,1,0,0,0,0,1,0,0
2.8,1347,18,1,9,4,1,10,0,2,0,0,0,0,1,0,0,0
2.63,1275,18,1,10,9,5,8,0,1,0,0,1,0,0,0,0,1
3.21,1279,18,0,7,5,3,3,0,3,0,0,0,0,0,0,1,0
2.48,1114,18,1,4,8,9,7,0,0,0,0,0,0,0,0,1,0
2.15,1171,17,1,9,4,7,5,0,0,0,0,0,1,0,0,0,0
3.74,904,17,1,8,6,2,5,0,2,0,0,1,0,0,0,0,0
2.71,1330,17,0,7,9,3,8,1,2,0,0,1,0,0,0,0,1
2.53,1050,18,0,10,7,9,7,0,1,0,0,0,0,1,0,0,0
2.79,1069,17,0,4,7,7,10,0,0,0,1,0,0,0,0,0,0
2.77,1067,18,0,5,5,9,6,0,0,0,0,0,1,0,0,0,0
3.13,1470,18,0,8,5,9,6,0,1,0,0,0,0,0,1,0,1
2.65,1099,18,1,5,6,4,9,0,1,1,1,0,0,0,0,0,0
3.45,1341,18,1,6,4,8,7,0,1,1,0,0,0,1,0,0,1
3.52,1196,17,1,9,6,8,4,0,1,0,0,0,1,0,0,0,1
2.56,1075,18,1,7,8,3,5,0,1,0,0,0,0,0,0,1,0
2.89,1048,21,1,4,4,4,6,0,0,0,0,0,0,0,1,0,0
2.94,1105,18,1,7,8,10,8,0,1,1,1,0,0,0,0,0,0
3.12,1188,19,0,9,8,5,9,0,2,0,0,0,0,1,0,0,1
3.74,1290,19,0,7,6,7,8,0,0,1,0,0,1,0,0,0,1
3.77,1129,18,1,8,7,6,8,1,0,0,0,0,0,0,0,1,1
4.0,1123,17,1,5,6,7,9,0,0,1,0,0,1,0,0,0,1
2.07,1067,18,1,7,6,6,8,1,3,0,0,0,0,0,0,1,0
2.74,1020,17,0,3,8,8,5,0,1,0,0,0,0,1,0,0,0
4.0,1008,18,1,8,8,8,6,0,1,0,0,1,0,0,0,0,1
2.3,1348,19,0,7,7,7,5,0,1,0,0,0,1,0,0,0,0
4.0,1120,19,1,4,8,5,9,0,3,1,0,0,0,1,0,0,1
3.27,1133,18,1,10,7,5,5,0,1,1,0,0,0,1,0,0,0
3.29,1100,18,0,8,4,3,5,0,0,0,1,0,0,0,0,0,0
2.56,1152,18,1,5,9,6,7,1,1,0,1,0,0,0,0,0,0
2.97,1255,19,0,8,5,3,10,0,2,1,0,0,0,1,0,0,1
4.0,1126,19,1,5,6,7,8,0,1,0,0,0,0,0,0,1,1
3.18,1227,24,0,5,8,7,9,0,0,0,1,0,0,0,0,0,1
2.98,1412,17,0,5,4,9,4,0,3,0,0,0,0,0,0,1,1
3.4,1077,18,1,4,8,4,8,0,3,0,1,0,0,0,0,0,0
3.1,1134,17,0,7,4,4,4,1,3,1,0,0,0,0,0,1,0
3.37,1296,17,1,7,8,10,8,0,0,0,0,0,1,0,0,0,1
2.78,1424,21,1,8,9,4,3,0,0,0,0,0,1,0,0,0,0
3.16,1013,25,0,1,5,10,6,0,1,0,0,1,0,0,0,0,0
2.88,944,17,0,6,5,5,2,1,2,0,0,1,0,0,0,0,0
2.3,1199,17,1,6,7,5,5,0,2,1,0,0,1,0,0,0,0
3.44,1184,17,1,7,5,8,4,1,2,0,0,0,0,1,0,0,1
2.58,1305,19,1,7,2,8,8,0,3,0,0,0,0,0,1,0,0
3.12,1282,17,1,7,6,10,7,0,2,1,0,0,0,0,1,0,1
3.66,1194,17,0,7,7,3,6,0,0,0,1,0,0,0,0,0,1
2.45,1357,17,0,6,6,8,7,0,0,0,0,0,0,0,0,1,1
3.5,1097,18,0,6,7,6,5,0,0,0,0,0,0,0,1,0,1
3.05,1231,22,1,6,9,4,7,0,0,0,0,1,0,0,0,0,1
2.72,1017,17,0,8,6,10,6,0,0,0,0,1,0,0,0,0,1
4.0,1193,18,0,7,6,7,10,1,2,0,0,0,0,1,0,0,1
3.2,980,17,0,5,6,6,10,0,0,0,0,0,0,1,0,0,0
2.92,1032,18,0,5,6,7,8,1,2,1,0,0,0,0,1,0,0
2.81,1456,18,1,8,6,3,7,0,2,0,0,0,0,0,1,0,1
3.64,926,17,1,8,10,4,7,0,0,1,0,0,1,0,0,0,0
2.89,1167,17,1,9,7,6,9,1,0,0,0,1,0,0,0,0,1
3.58,1324,19,1,6,6,7,7,0,0,1,1,0,0,0,0,0,1
3.2,1533,17,0,3,9,9,7,0,0,1,0,1,0,0,0,0,1
3.76,1226,18,1,7,9,5,5,0,1,0,0,0,0,1,0,0,1
2.68,1235,18,0,5,8,4,5,1,1,1,0,0,0,0,0,1,0
2.75,1205,17,0,6,5,8,6,0,1,0,0,0,0,0,0,1,0
3.06,1358,18,1,7,10,6,1,0,0,1,0,0,0,1,0,0,1
3.1,1264,19,1,8,3,3,6,0,1,1,0,0,0,0,1,0,0
3.02,1113,18,1,8,3,5,6,0,1,0,0,1,0,0,0,0,0
4.0,1367,17,1,9,7,6,8,1,0,0,1,0,0,0,0,0,1
4.0,1130,18,0,9,6,6,9,0,0,0,0,0,0,0,0,1,1
3.35,960,18,0,7,2,7,10,0,2,0,0,0,0,0,0,1,0
3.41,960,18,0,3,6,4,8,0,0,0,0,0,0,0,0,1,0
3.08,1169,18,1,5,7,6,7,0,2,0,0,0,0,1,0,0,0
2.68,1215,17,0,9,6,8,5,0,0,0,0,0,1,0,0,0,1
3.11,1343,18,1,7,7,1,4,0,0,0,0,0,0,0,1,0,0
3.59,1296,18,0,10,6,6,8,0,1,0,0,0,0,1,0,0,1
3.85,1211,18,0,6,6,3,6,0,2,0,0,0,1,0,0,0,1
3.7,1351,18,1,10,9,6,7,0,2,0,1,0,0,0,0,0,1
2.45,1201,17,0,6,8,3,7,0,0,1,0,0,0,0,0,1,0
3.06,1006,18,1,6,6,7,7,0,3,1,1,0,0,0,0,0,0
2.47,973,23,0,5,8,10,7,0,1,0,0,0,0,1,0,0,0
3.78,1391,18,0,8,8,5,7,0,0,1,0,0,1,0,0,0,1
2.99,863,18,1,4,5,5,8,0,0,1,0,1,0,0,0,0,0
3.18,1169,18,0,5,7,6,4,1,1,1,1,0,0,0,0,0,1
3.44,1600,24,1,6,7,7,8,0,1,0,0,0,0,1,0,0,1
4.0,1268,24,1,2,8,4,4,0,0,0,0,1,0,0,0,0,1
3.33,1168,18,0,6,5,6,8,0,3,0,0,1,0,0,0,0,1
3.08,947,17,1,10,6,5,7,0,2,0,1,0,0,0,0,0,0
2.58,1442,21,0,7,5,6,6,0,2,0,0,0,0,1,0,0,1
3.93,1382,18,0,5,7,7,6,0,1,0,1,0,0,0,0,0,1
3.11,1302,18,1,6,5,8,7,0,1,0,1,0,0,0,0,0,1
4.0,1199,19,0,7,5,4,9,0,0,0,0,1,0,0,0,0,1
3.75,1285,18,0,5,7,7,9,0,1,0,0,0,0,0,0,1,1
2.97,1177,17,1,7,5,10,8,0,3,1,0,0,0,0,1,0,0
2.5,1054,19,0,5,3,10,4,0,1,1,0,0,0,0,0,1,0
3.34,1343,18,1,4,9,5,8,0,0,1,0,0,0,0,0,1,1
2.89,1192,18,0,9,5,7,2,0,0,0,0,1,0,0,0,0,1
3.22,1278,17,0,8,4,6,2,0,3,1,0,0,0,0,0,1,1
3.72,1181,18,1,3,4,7,9,0,0,0,1,0,0,0,0,0,1
2.37,1269,17,1,6,6,6,4,0,2,1,0,1,0,0,0,0,0
3.33,1197,18,1,9,10,6,6,0,1,0,0,1,0,0,0,0,1
3.58,1186,18,1,6,6,5,9,0,1,0,0,0,0,0,1,0,1
3.6,1204,20,0,5,8,9,8,1,2,1,1,0,0,0,0,0,1
2.52,1600,18,0,6,6,7,7,0,0,1,0,0,0,0,1,0,1
3.41,1320,19,1,7,7,7,6,0,1,1,0,1,0,0,0,0,1
3.8,1587,19,0,6,6,9,7,1,0,1,1,0,0,0,0,0,1
3.37,1198,18,0,6,8,9,5,1,1,0,0,0,0,1,0,0,1
3.14,1153,17,1,6,4,9,6,0,0,0,0,0,0,1,0,0,0
3.77,1038,20,0,5,7,9,7,0,0,0,1,0,0,0,0,0,1
2.85,1440,18,1,4,7,10,7,0,2,0,0,0,0,1,0,0,1
2.44,1064,17,0,4,7,5,6,1,1,1,0,0,0,0,0,1,0
3.1,1471,17,1,7,4,6,2,0,0,1,0,0,1,0,0,0,0
3.47,1047,19,0,8,6,8,10,0,1,0,0,1,0,0,0,0,1
3.72,1332,17,1,5,8,5,8,0,1,0,0,1,0,0,0,0,1
3.47,961,17,0,3,7,6,6,0,1,0,0,1,0,0,0,0,1
3.62,1133,18,0,5,10,7,8,0,3,1,0,0,1,0,0,0,1
3.72,1203,20,1,9,5,6,6,0,2,0,0,0,0,0,1,0,1
3.03,1110,18,1,6,3,7,7,0,0,0,0,0,0,1,0,0,0
3.13,1174,17,1,6,6,4,3,0,1,0,0,0,0,1,0,0,0
3.84,1175,17,1,5,1,6,7,0,0,0,0,0,0,1,0,0,0
2.59,1321,18,0,8,8,7,6,0,0,1,0,0,0,0,1,0,1
3.41,886,17,1,6,6,10,7,0,3,1,0,0,0,1,0,0,0
2.84,1115,18,0,5,7,6,10,0,1,0,0,0,0,1,0,0,0
3.75,1388,17,0,4,8,5,6,0,2,0,0,0,0,1,0,0,1
3.19,1284,21,0,7,9,8,6,0,0,1,0,1,0,0,0,0,1
3.2,1390,18,0,7,1,1,6,0,0,1,0,0,0,0,0,1,0
4.0,1313,17,0,4,2,6,4,0,0,0,0,0,0,1,0,0,1
2.66,1037,20,0,9,5,5,7,0,0,0,0,1,0,0,0,0,0
3.31,1299,17,1,5,6,7,8,0,2,1,0,0,0,1,0,0,1
3.11,1215,18,1,2,7,9,7,0,1,0,0,0,0,0,1,0,0
3.47,1540,19,1,10,7,10,8,0,1,1,0,0,1,0,0,0,1
4.0,1320,18,1,6,7,7,8,1,1,0,0,0,0,0,1,0,1
2.9,1278,18,1,7,3,3,7,0,2,0,0,0,0,0,1,0,0
2.6,1300,18,0,10,5,5,8,0,2,0,0,0,0,0,0,1,1
2.8,1270,17,1,4,6,6,10,0,1,1,0,0,0,0,1,0,0
3.08,1266,17,0,7,6,7,5,1,2,1,0,0,1,0,0,0,1
3.23,1160,19,0,9,5,7,8,0,1,0,0,1,0,0,0,0,1
3.26,1280,18,0,5,7,5,7,0,2,0,0,0,0,0,1,0,1
4.0,1342,17,1,9,4,4,9,1,2,0,0,1,0,0,0,0,1
4.0,1359,17,1,4,6,5,5,1,0,1,0,0,0,1,0,0,1
3.85,1340,22,1,6,8,5,7,1,1,1,0,0,1,0,0,0,1
4.0,1426,24,0,4,7,10,5,0,3,1,0,0,0,0,1,0,1
3.61,1368,18,1,8,6,5,3,0,1,0,0,0,0,0,1,0,1
3.75,1294,19,0,5,6,7,9,0,2,0,0,0,0,0,1,0,1
3.6,1028,19,0,5,6,8,6,0,0,0,0,0,0,0,1,0,1
3.52,1028,17,1,5,6,7,5,0,1,0,0,1,0,0,0,0,1
3.4,1162,17,1,4,5,4,5,0,2,0,0,0,1,0,0,0,0
3.0,1207,17,1,5,6,8,10,0,1,1,1,0,0,0,0,0,0
2.58,1409,19,1,6,7,7,9,0,1,0,0,0,0,0,1,0,1
3.13,800,19,1,6,7,2,6,0,0,0,1,0,0,0,0,0,0
3.48,1045,18,1,6,4,9,8,0,0,1,1,0,0,0,0,0,0
3.24,1170,17,1,5,10,8,4,0,1,1,0,0,0,0,1,0,0
2.67,1050,18,1,6,5,7,8,0,2,0,0,0,1,0,0,0,0
3.12,1080,19,0,3,7,10,6,0,3,0,0,0,0,1,0,0,0
3.09,1125,20,0,5,4,8,7,0,1,0,0,0,0,0,1,0,0
3.17,1058,17,1,6,9,9,4,0,2,0,1,0,0,0,0,0,0
3.45,1084,18,0,7,8,9,5,0,2,1,0,0,0,0,0,1,1
3.55,1404,17,0,7,7,8,7,0,2,1,0,0,0,1,0,0,1
2.95,1292,19,0,4,6,3,7,0,2,0,0,1,0,0,0,0,1
3.69,1314,18,0,7,3,3,4,0,1,1,1,0,0,0,0,0,1
3.77,1194,17,1,7,10,8,5,0,1,1,0,0,0,0,1,0,1
3.36,1351,19,1,9,8,9,7,0,0,1,1,0,0,0,0,0,1
3.53,1327,17,1,4,6,5,7,0,2,1,0,0,0,0,0,1,1
3.69,1289,19,1,6,7,4,8,1,0,0,0,0,0,0,1,0,1
2.65,1101,17,0,9,4,7,7,0,0,0,0,1,0,0,0,0,1
3.73,1133,18,0,6,3,4,4,0,1,0,0,0,0,1,0,0,1
2.8,1358,21,1,5,7,6,6,1,3,0,0,0,1,0,0,0,0
2.85,1122,18,1,5,5,6,8,1,2,0,0,0,1,0,0,0,0
3.3,1006,18,1,8,6,6,4,0,0,0,1,0,0,0,0,0,0
2.13,1119,18,1,3,6,10,4,0,2,1,0,0,0,0,1,0,0
3.29,1433,17,0,6,4,5,6,0,3,0,0,0,0,0,1,0,1
3.69,1119,18,1,5,6,7,7,0,1,1,0,1,0,0,0,0,1
2.38,1249,19,1,5,4,4,3,0,1,0,0,0,0,1,0,0,0
3.74,1107,21,1,7,9,8,6,0,1,0,0,1,0,0,0,0,1
2.85,1314,20,1,6,6,6,8,1,0,0,0,0,0,1,0,0,0
3.3,1280,18,0,7,8,9,8,1,3,0,0,0,0,0,1,0,1
2.92,976,19,0,4,3,2,4,1,2,0,0,1,0,0,0,0,0
3.49,1240,19,0,8,8,6,7,0,2,1,0,0,1,0,0,0,1
3.71,947,18,0,7,9,7,8,0,1,0,0,0,1,0,0,0,1
3.52,1116,17,0,9,7,8,8,0,3,1,0,0,0,0,1,0,1
3.2,1198,18,0,6,8,5,6,0,0,0,0,0,0,1,0,0,1
2.96,1477,19,0,7,6,8,2,0,0,0,0,0,0,0,0,1,1
3.17,1247,18,0,8,7,5,7,0,0,1,0,0,1,0,0,0,1
3.53,1084,19,0,7,10,7,10,1,2,0,1,0,0,0,0,0,1
3.55,1152,17,0,10,10,8,8,1,2,0,0,0,0,0,1,0,1
3.48,1338,23,0,3,7,5,8,0,1,0,0,0,0,1,0,0,1
2.56,1086,18,0,7,4,8,7,0,1,0,0,0,0,0,0,1,0
3.19,1364,18,0,6,8,7,8,0,0,0,0,0,1,0,0,0,1
2.88,1121,17,0,6,4,6,7,1,0,0,0,0,1,0,0,0,0
3.53,1062,17,0,9,5,5,3,0,0,0,0,0,0,0,1,0,1
2.82,1126,19,0,5,5,2,8,1,1,0,1,0,0,0,0,0,0
3.43,957,23,0,8,10,6,5,0,2,1,0,0,0,0,0,1,1
3.06,874,18,0,4,9,6,7,1,2,0,0,0,0,0,1,0,0
2.26,1187,17,0,9,9,8,8,0,0,1,0,1,0,0,0,0,1
3.67,1189,18,0,6,8,8,5,1,0,0,1,0,0,0,0,0,1
3.19,1238,17,1,6,5,9,5,0,2,1,0,0,0,0,0,1,0
3.84,1186,17,1,3,7,9,7,0,0,1,0,0,0,0,0,1,1
2.37,1549,19,1,6,10,10,4,0,0,0,0,1,0,0,0,0,1
3.05,1225,22,1,5,7,8,6,1,0,1,1,0,0,0,0,0,0
3.09,993,17,0,10,9,5,9,0,1,0,0,1,0,0,0,0,1
3.34,1032,18,1,7,3,8,10,0,0,0,0,0,0,1,0,0,0
2.54,1200,17,0,5,8,10,3,0,0,0,0,0,0,1,0,0,0
3.47,1134,17,0,5,4,7,6,0,1,1,0,0,0,0,1,0,1
4.0,1015,17,1,4,6,2,9,0,0,1,0,0,0,1,0,0,0
3.44,1191,18,1,10,9,8,6,0,0,0,0,1,0,0,0,0,1
3.25,1193,17,1,9,7,5,8,0,2,0,0,0,1,0,0,0,1
2.51,1439,18,1,6,8,4,8,0,2,0,0,1,0,0,0,0,1
2.81,1062,17,1,10,6,7,5,1,0,0,0,1,0,0,0,0,0
